@RELATION combined

@ATTRIBUTE name {ArcPlatform,Berek,E-Learning,InterCafe,Nieruchomosci,Tomcat,Zuzel,ant,camel,forrest,ivy,jEdit}
@ATTRIBUTE wmc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE ca REAL
@ATTRIBUTE ce REAL
@ATTRIBUTE npm REAL
@ATTRIBUTE lcom3 REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE dam REAL
@ATTRIBUTE moa REAL
@ATTRIBUTE cam REAL
@ATTRIBUTE max_cc REAL
@ATTRIBUTE avg_cc REAL
@ATTRIBUTE bug {0, 1}

@DATA
camel,3,67,3,3,66,2,3,2,3,0,0,0.555555556,1,1,0
camel,3,4,8,3,1,4,2,1.5,30,0,0,0.5,1,0.3333,1
camel,3,6,8,3,2,4,2,2,24,0,0,0.5,1,0.6667,0
camel,3,7,8,0,1,6,3,0.5,39,1,0,0.555555556,1,0.6667,0
camel,3,3,11,1,1,2,2,0.5,34,1,0,0.666666667,1,0.6667,1
camel,3,4,8,0,1,4,1,0,26,1,1,0.555555556,1,0.6667,0
camel,3,3,6,3,0,3,3,2,13,0,0,0.333333333,1,1,0
camel,3,7,13,3,0,7,3,2,113,0,0,0.533333333,1,0.6667,0
camel,3,4,5,3,0,4,3,2,12,0,0,0.833333333,1,0.6667,0
camel,3,7,11,1,1,6,2,0.5,48,1,0,0.75,1,0.3333,0
camel,3,9,12,0,0,9,1,0.5,46,1,0,0.533333333,1,0.6667,0
camel,3,15,3,3,13,2,3,2,3,0,0,0.666666667,1,1,0
camel,3,4,9,0,1,3,3,0,27,1,1,0.555555556,1,0.6667,1
camel,3,4,19,3,4,0,2,1.5,201,0,0,0.333333333,9,5.6667,0
camel,3,8,16,3,1,7,2,2,44,0,0,0.75,1,0.3333,0
E-Learning,3,8,6,1,6,2,2,0.75,21,1,1,0.75,1,0.3333,0
E-Learning,3,10,4,3,7,3,3,1,16,1,2,0.555555556,1,0.6667,0
E-Learning,3,8,4,1,6,2,3,0.5,14,1,0,0.666666667,1,0.6667,0
E-Learning,3,12,16,3,9,3,3,2,111,0,0,0.722222222,4,2,0
forrest,3,10,14,0,0,10,3,0,104,0,0,0.466666667,4,1.6667,0
forrest,3,14,34,0,3,14,3,0.6,270,1,2,0.444444444,1,0.6667,0
forrest,3,12,12,1,3,9,3,0.75,45,1,1,0.444444444,1,0.6667,0
forrest,3,5,7,1,1,4,3,0.5,23,1,0,0.555555556,2,1,0
forrest,3,5,9,1,1,4,3,0.5,52,1,0,0.555555556,6,2.3333,0
forrest,3,5,13,1,1,4,3,0.5,84,1,0,0.555555556,9,3.3333,0
forrest,3,5,13,1,1,4,3,0.5,90,1,0,0.555555556,11,4,0
forrest,3,23,44,0,0,23,3,0.75,249,1,0,0.428571429,1,0.6667,0
forrest,3,4,24,3,0,4,3,2,276,0,0,0.5,1,0.6667,0
jEdit,3,7,3,3,5,3,3,2,3,0,0,0.5,1,1,0
jEdit,3,13,4,3,12,3,2,1,16,0,2,0.666666667,1,0.6667,0
jEdit,3,28,3,3,28,0,3,2,3,0,0,1,1,1,0
jEdit,3,13,38,3,4,13,3,2,191,0,0,0.666666667,9,3.3333,0
jEdit,3,12,20,3,1,11,1,1,294,0,0,0.533333333,1,0.6667,0
jEdit,3,2,6,3,0,2,1,2,16,0,0,0.666666667,1,0.6667,0
jEdit,3,3,8,0,3,0,3,0,24,0,0,0.666666667,1,0.6667,0
jEdit,3,6,16,1,1,5,3,0.5,97,1,0,0.428571429,8,3.3333,0
jEdit,3,10,29,3,2,10,3,2,157,0,0,0.666666667,10,3.6667,0
jEdit,3,4,6,0,1,3,2,0.5,32,0.5,1,0.666666667,1,0.3333,0
jEdit,3,7,3,3,6,2,3,2,3,0,0,0.888888889,1,1,0
jEdit,3,11,10,3,4,7,2,2,81,0,0,0.533333333,1,0.6667,0
jEdit,3,9,26,0,1,9,2,0,172,1,1,1,7,3.3333,0
jEdit,3,11,14,3,3,8,2,1,61,0,0,0.466666667,1,0.6667,0
jEdit,3,7,10,3,2,6,2,2,52,0,0,0.555555556,3,1.3333,0
jEdit,3,11,21,3,1,11,1,2,119,0,0,0.555555556,16,6,0
jEdit,3,8,23,3,1,8,3,2,101,0,0,0.666666667,5,2,0
jEdit,3,5,13,3,1,4,2,2,86,0,0,0.833333333,4,2.3333,0
jEdit,3,3,23,1,0,3,1,0.5,229,1,1,1,1,0.6667,0
jEdit,3,9,6,3,7,2,3,2,44,0,0,0.555555556,5,2,0
jEdit,3,8,14,3,6,3,3,2,46,0,0,0.833333333,1,0.6667,0
jEdit,3,11,17,3,1,10,2,2,149,0,0,0.5,1,0.6667,0
jEdit,3,9,28,0,1,9,2,0.571428571,177,0.857142857,3,0.428571429,2,1,0
jEdit,3,2,18,3,0,2,2,2,117,0,0,0.444444444,6,2.3333,0
jEdit,3,10,9,1,5,5,3,0,44,0,0,0.6,2,0.6667,0
jEdit,3,8,6,3,0,8,3,2,17,0,0,0.5,1,0.6667,0
jEdit,3,5,13,0,1,4,3,0,47,0,1,0.5,1,0.6667,0
jEdit,3,10,20,3,2,10,3,2,89,0,0,0.666666667,4,1.6667,0
jEdit,3,11,35,1,2,11,3,0.5,228,1,0,0.555555556,18,6.3333,0
jEdit,3,1,12,3,1,0,3,2,88,0,0,0.583333333,1,0.6667,0
jEdit,3,11,27,0,1,11,2,0,204,1,1,1,9,4,0
jEdit,3,5,14,1,2,4,2,0.5,64,1,0,0.4,1,0.6667,0
jEdit,3,12,16,1,3,10,2,1,123,0,1,0.5,1,0.6667,0
jEdit,3,2,9,1,2,0,2,0,37,1,0,0.583333333,5,1.6667,0
jEdit,3,3,3,3,3,1,3,1.5,6,0,0,0.666666667,1,1,0
jEdit,3,2,17,1,0,2,3,0.5,325,1,0,1,6,2.3333,0
jEdit,3,2,16,1,0,2,2,0.833333333,84,0.666666667,0,0.5,1,0.6667,0
jEdit,3,15,53,0,1,14,3,0,285,1,1,0.666666667,22,10.6667,0
jEdit,3,10,3,3,10,0,3,2,3,0,0,0.666666667,1,1,0
jEdit,3,7,8,0,5,2,3,0,29,1,0,0.666666667,1,0.6667,0
jEdit,3,5,9,0,3,2,3,0,36,1,0,0.666666667,1,0.6667,0
jEdit,3,7,5,3,4,3,2,2,19,0,0,0.583333333,0,0,0
Berek,3,6,20,3,1,5,2,1.4,100,1,0,0.666666667,1,0.3333,0
Berek,3,2,6,3,0,2,1,1.5,17,1,0,0.666666667,1,0.6667,0
Berek,3,4,17,0,1,3,3,0,83,1,0,0.555555556,1,0.6667,0
InterCafe,3,3,26,1,0,3,2,0.833333333,197,1,0,0.666666667,8,4,0
ArcPlatform,7,6,19,7,0,6,6,0.75,117,1,2,0.366666667,3,1.1429,0
ArcPlatform,7,48,12,19,47,1,6,0.944444444,44,0.333333333,0,0.458333333,1,0.2857,0
ArcPlatform,7,13,7,21,13,0,7,2,7,0,0,0.464285714,1,1,0
ArcPlatform,7,3,11,17,0,3,6,0.666666667,61,1,0,0.541666667,1,0.7143,0
ArcPlatform,7,1,11,15,0,1,6,0.833333333,57,1,0,0.428571429,3,1.1429,0
ArcPlatform,7,2,20,0,1,1,7,0.611111111,96,1,0,0.392857143,3,1.1429,0
ArcPlatform,7,4,7,21,2,2,7,2,7,0,0,0.357142857,1,1,1
ArcPlatform,7,4,12,1,3,1,7,0.444444444,85,1,0,0.571428571,4,1.1429,0
ArcPlatform,7,7,16,15,0,7,6,0.9,92,1,2,0.366666667,2,0.8571,0
ArcPlatform,7,11,33,9,0,11,7,0.791666667,194,1,2,0.25,16,3,0
ArcPlatform,7,1,11,7,1,0,7,0.833333333,83,1,0,0.357142857,7,1.8571,0
ArcPlatform,7,6,7,21,3,3,7,2,7,0,0,0.464285714,1,1,1
ArcPlatform,7,1,8,15,1,0,7,0.833333333,34,1,0,0.357142857,1,0.8571,0
ArcPlatform,7,5,19,0,0,5,6,0.333333333,105,1,1,0.611111111,1,0.7143,0
ivy,7,2,13,0,1,1,7,0.694444444,86,1,0,0.571428571,1,0.8571,0
ivy,7,5,20,9,3,4,5,0.733333333,110,1,0,0.333333333,3,1,0
ivy,7,7,34,15,1,6,2,0.75,288,0.5,1,0.333333333,5,1.5714,0
ivy,7,3,22,21,0,0,7,2,68,0,0,0.857142857,3,1.1429,0
ivy,7,10,63,21,2,8,5,2,1034,0,0,0.285714286,10,4.8571,0
ivy,7,54,7,21,54,0,7,2,7,0,0,0.571428571,1,1,0
ivy,7,3,12,0,3,1,7,0.666666667,77,1,4,0.428571429,1,0.8571,0
ivy,7,7,27,0,0,0,7,0.611111111,147,1,0,0.357142857,1,0.8571,0
ivy,7,3,8,15,3,0,6,0.5,51,1,0,0.535714286,1,0.5714,0
ivy,7,2,20,21,1,1,7,2,67,0,0,0.571428571,2,1,0
ivy,7,12,24,0,2,0,6,0.541666667,122,1,0,0.333333333,3,1.1429,0
ivy,7,9,8,13,5,4,7,0.75,30,1,1,0.314285714,1,0.8571,0
ivy,7,10,44,19,4,7,4,0.916666667,348,0.5,0,0.354166667,1,0.7143,1
ant,7,9,25,0,6,3,7,0.666666667,255,0,0,0.342857143,9,3.1429,0
ant,7,24,8,3,24,0,7,0.666666667,43,1,0,0.714285714,1,0.8571,0
ant,7,3,26,0,1,2,7,0.5,218,1,0,0.476190476,5,2.2857,0
ant,7,4,38,0,0,4,3,0.833333333,258,1,1,0.444444444,1,0.7143,0
ant,7,5,27,0,1,4,7,0.5,115,1,0,0.476190476,4,1.2857,0
ant,7,15,23,5,7,8,6,0.444444444,148,1,2,0.523809524,3,1.1429,0
ant,7,16,7,21,15,1,7,2,7,0,0,1,1,1,1
ant,7,9,39,1,0,9,7,0.708333333,260,1,2,0.285714286,1,0.8571,1
ant,7,12,26,9,3,9,4,1.041666667,106,0.375,0,0.428571429,3,1.1429,0
ant,7,11,28,0,2,9,7,0.25,122,1,0,0.285714286,1,0.8571,0
ant,7,5,16,0,0,5,6,0.5,86,1,0,0.642857143,1,0.8571,0
ant,7,4,18,0,1,3,5,0.708333333,126,1,0,0.476190476,5,1.2857,0
ant,7,3,26,9,1,2,7,0.916666667,210,0.666666667,0,0.642857143,13,3.4286,1
ant,7,4,41,15,1,3,6,0.833333333,388,0.333333333,0,0.2,3,1.2857,1
ant,7,7,28,0,0,7,6,0.666666667,191,1,1,0.314285714,2,1,0
ant,7,2,7,21,2,0,7,2,7,0,0,0.642857143,1,1,0
ant,7,14,24,11,10,12,7,1.083333333,124,0.214285714,0,0.357142857,1,0.8571,0
ant,7,4,21,3,2,4,7,0.666666667,108,1,0,0.428571429,2,1,0
ant,7,3,30,9,0,3,5,1.0625,278,0.375,0,0.555555556,3,1,0
ant,7,4,17,0,1,3,5,0.777777778,107,1,0,0.476190476,5,1.2857,0
ant,7,13,26,0,6,7,7,0.458333333,198,1,2,0.392857143,5,2.5714,0
ant,7,4,14,15,1,4,5,0.833333333,56,0.666666667,0,0.476190476,1,0.8571,0
ant,7,5,19,21,2,3,7,2,105,0,0,0.2,8,2.4286,1
ant,7,2,24,19,1,1,3,0.666666667,373,0,0,0.416666667,6,2,0
ant,7,4,24,0,0,4,6,0.566666667,186,1,1,0.619047619,6,2.2857,1
ant,7,3,8,15,2,1,4,0.833333333,34,1,0,0.476190476,1,0.8571,0
ant,7,3,16,13,0,3,6,0.75,55,0.5,0,0.833333333,2,0.8571,0
ant,7,6,28,21,0,6,6,2,92,0,0,0.428571429,2,1,0
ant,7,6,31,0,0,6,6,0.25,163,1,0,0.285714286,5,1.4286,0
ant,7,5,12,11,1,4,7,0.666666667,72,1,0,0.571428571,5,1.4286,0
ant,7,10,46,9,1,9,4,0.733333333,212,0.6,0,0.285714286,4,2,1
ant,7,6,8,3,6,0,7,0.666666667,43,1,0,0.476190476,1,0.8571,0
ant,7,3,15,21,2,1,7,2,66,0,0,0.523809524,1,0.8571,0
ant,7,3,22,0,3,1,6,0.708333333,112,0.75,0,0.476190476,4,1.4286,1
ant,7,12,46,21,4,8,0,2,264,0,0,0.30952381,9,2,0
ant,7,11,74,15,0,11,2,0.722222222,487,0.333333333,0,0.367346939,13,3.1429,1
ant,7,6,9,15,6,0,7,0.833333333,42,1,0,0.714285714,1,0.8571,0
ant,7,4,23,0,1,3,5,0.555555556,150,1,0,0.476190476,4,1.1429,0
ant,7,1,11,7,1,0,7,0.333333333,105,1,0,0.714285714,7,1.4286,0
ant,7,6,21,0,2,5,4,0.333333333,90,1,0,0.464285714,3,1.2857,0
ant,7,2,15,0,2,0,5,0.866666667,143,1,0,0.392857143,1,0.8571,0
ant,7,15,32,1,6,9,7,0.625,209,0.75,2,0.342857143,9,2.5714,0
ant,7,2,36,0,2,1,5,0.555555556,335,0.666666667,1,0.642857143,9,3.2857,0
ant,7,6,25,1,1,5,6,0.611111111,104,1,0,0.342857143,3,1.1429,0
ant,7,9,22,21,4,5,6,2,103,0,0,0.571428571,3,1.4286,0
ant,7,9,26,0,5,4,6,0,141,1,0,0.314285714,3,1.5714,0
Nieruchomosci,7,5,28,1,1,4,4,0.5,247,1,2,0.476190476,7,2.5714,1
Tomcat,7,9,36,0,1,0,5,0.416666667,181,0.5,0,0.444444444,1,0.7143,0
Tomcat,7,35,12,11,35,0,7,0.166666667,77,1,0,0.523809524,4,0.8571,0
Tomcat,7,4,25,9,1,0,7,0.5,331,1,0,0.342857143,5,1,0
Tomcat,7,1,13,0,1,0,5,0.5,221,1,2,0.428571429,7,3.2857,0
Tomcat,7,12,9,0,12,0,7,0.25,65,1,0,0.523809524,1,0.5714,0
Tomcat,7,2,37,15,0,0,5,0.833333333,259,1,0,0.4,12,2.8571,0
Tomcat,7,13,55,3,5,0,3,0.537037037,724,1,2,0.371428571,11,2.5714,0
Tomcat,7,4,20,9,3,0,6,0.333333333,93,1,0,0.428571429,1,0.8571,0
Tomcat,7,11,38,0,0,0,2,0.666666667,351,1,1,0.366666667,3,1.1429,0
Tomcat,7,0,8,21,0,0,7,1.166666667,20,0,0,0.428571429,1,0.8571,0
Tomcat,7,0,8,0,0,0,7,0.5,76,1,1,0.535714286,2,0.5714,0
Tomcat,7,11,35,17,3,0,2,1.055555556,484,0.166666667,1,0.333333333,34,10,0
Tomcat,7,0,16,0,0,0,7,0,63,1,0,0.571428571,2,1.2857,0
Tomcat,7,0,11,19,0,0,6,0.833333333,34,1,1,0.428571429,1,0.8571,0
Tomcat,7,4,12,11,4,0,7,0.166666667,77,1,0,0.523809524,4,0.8571,0
Tomcat,7,6,15,9,2,0,7,0.5,67,1,1,0.428571429,1,0.8571,1
Tomcat,7,1,8,21,0,0,7,2,10,0,0,0.357142857,1,0.8571,0
Tomcat,7,1,7,21,1,0,6,1.142857143,34,0,0,1,1,0.8571,0
Tomcat,7,16,48,21,4,0,4,1.083333333,286,0.5,0,0.196428571,1,0.8571,0
Tomcat,7,1,11,7,1,0,6,0.5,39,1,0,0.571428571,1,0.8571,0
Tomcat,7,2,19,11,0,0,4,1.027777778,1730,0.916666667,0,0.291666667,6,3.4286,0
Tomcat,7,0,10,17,0,0,6,0.833333333,47,1,2,0.555555556,2,0.8571,0
Tomcat,7,1,13,0,1,0,7,0.5,50,1,0,0.5,1,0.8571,0
Tomcat,7,5,16,13,3,0,6,1.075757576,747,1,0,0.194444444,11,4,0
Tomcat,7,8,22,15,4,0,6,0.916666667,117,1,0,0.333333333,1,0.7143,0
Tomcat,7,7,9,7,7,0,7,0.7,55,1,0,0.464285714,1,0.7143,1
Tomcat,7,0,32,21,0,0,7,2,163,0,0,0.904761905,3,1.2857,0
Tomcat,7,7,24,13,7,0,4,0.833333333,314,1,0,0.214285714,4,2.4286,0
Tomcat,7,2,8,21,2,0,7,2,10,0,0,0.476190476,1,0.8571,0
Tomcat,7,3,8,9,1,0,7,0.583333333,35,1,0,0.642857143,1,0.8571,0
Tomcat,7,3,20,7,1,0,4,0.722222222,143,1,0,0.285714286,3,1.5714,0
camel,7,32,61,0,3,32,3,0.633333333,204,1,2,0.416666667,1,0.7143,0
camel,7,8,8,15,2,8,7,0.722222222,45,1,3,0.357142857,1,0.8571,0
camel,7,7,10,15,2,5,4,0.333333333,44,1,0,0.285714286,3,1,0
camel,7,7,23,21,2,5,3,2,133,0,0,0.666666667,5,1.8571,0
camel,7,8,13,0,3,5,5,0.166666667,41,1,1,0.476190476,1,0.7143,1
camel,7,11,14,11,4,7,7,0.444444444,66,1,2,0.4,1,0.5714,0
camel,7,11,31,21,2,9,1,1.166666667,163,1,0,0.6,5,2.4286,0
camel,7,11,21,17,6,5,6,0.666666667,90,1,0,0.375,2,1,0
camel,7,28,33,17,2,27,3,2,180,0,0,0.285714286,1,0.5714,0
camel,7,2,9,7,0,2,6,0.583333333,39,1,1,0.314285714,1,0.7143,0
camel,7,12,35,15,3,10,3,0.944444444,156,0.333333333,1,0.328571429,3,1.2857,1
camel,7,9,8,15,3,8,7,0.666666667,44,1,3,0.357142857,1,0.8571,0
camel,7,5,26,15,1,4,5,0.666666667,95,1,0,0.433333333,2,1,0
camel,7,7,26,0,1,6,5,0.166666667,152,1,1,0.357142857,4,1.2857,1
camel,7,8,9,15,3,7,7,0.666666667,51,1,3,0.357142857,1,0.8571,0
camel,7,10,22,0,2,10,2,0.733333333,88,1,3,0.3,1,0.7143,0
camel,7,9,21,21,2,8,7,2,57,0,0,0.392857143,2,0.7143,0
camel,7,11,16,21,4,7,7,2,45,0,0,0.392857143,1,0.5714,0
camel,7,12,24,0,2,12,1,0.666666667,108,1,1,0.291666667,1,0.7143,0
camel,7,12,21,9,0,12,7,0.791666667,80,1,3,0.357142857,1,0.8571,0
camel,7,2,8,9,1,1,7,0.666666667,40,1,0,0.642857143,2,1.1429,0
camel,7,7,16,21,1,6,7,2,78,0,0,0.464285714,2,1,0
camel,7,6,18,21,1,5,4,2,63,0,0,0.30952381,2,0.7143,1
camel,7,16,27,19,4,12,7,2,105,0,0,0.371428571,4,1.4286,1
camel,7,8,13,19,2,7,5,0.5,59,1,0,0.464285714,2,0.8571,0
camel,7,3,12,9,1,2,7,0,59,1,1,0.5,1,0.8571,0
camel,7,5,9,21,0,5,6,2,44,0,0,0.857142857,1,0.8571,0
camel,7,2,12,9,2,0,7,0.333333333,47,1,0,0.476190476,1,0.7143,0
camel,7,8,23,19,0,8,7,0.5,118,1,0,0.342857143,4,1.5714,0
camel,7,9,22,21,1,8,1,2,141,0,0,0.5,10,2.4286,0
camel,7,12,28,0,1,12,2,0.633333333,227,0.8,1,0.333333333,3,1,0
camel,7,14,39,5,2,12,0,0.5,187,1,1,0.357142857,10,2.1429,0
camel,7,8,38,19,3,5,2,0.888888889,185,1,0,0.253968254,3,1.2857,1
camel,7,6,13,17,4,2,7,0.75,46,1,1,0.428571429,1,0.8571,0
camel,7,12,12,21,3,12,6,1,47,1,0,0.4,1,0.5714,0
camel,7,16,27,9,4,12,4,0.583333333,101,1,2,0.464285714,2,1,0
camel,7,6,13,19,1,5,7,0.333333333,46,1,0,0.476190476,1,0.7143,0
camel,7,2,13,0,1,1,7,0.583333333,108,1,1,0.571428571,3,2,0
camel,7,19,47,15,4,15,5,0.333333333,227,1,0,0.4,5,1.7143,0
camel,7,7,7,15,3,6,7,0.666666667,43,1,3,0.428571429,1,0.8571,0
camel,7,3,8,11,2,1,7,0.777777778,37,1,1,0.357142857,1,0.8571,0
camel,7,5,39,3,1,4,4,0.633333333,283,1,0,0.233333333,4,1.8571,0
camel,7,13,16,21,7,6,7,2,45,0,0,0.392857143,1,0.5714,0
camel,7,10,14,1,6,5,5,0.333333333,45,1,1,0.428571429,1,0.8571,0
camel,7,10,19,13,1,10,5,0.777777778,75,1,1,0.333333333,1,0.7143,0
camel,7,14,27,13,5,11,3,0.722222222,95,1,2,0.388888889,1,0.7143,0
camel,7,6,12,9,2,4,5,0.5,52,1,0,0.30952381,2,1,0
camel,7,11,25,11,9,2,6,0.75,166,1,0,0.5,1,0.5714,1
camel,7,8,38,9,3,5,5,0.5,241,1,0,0.333333333,1,0.7143,0
camel,7,10,15,17,2,9,4,0.666666667,61,1,0,0.261904762,1,0.8571,0
camel,7,9,12,21,3,6,7,2,35,0,0,0.476190476,1,0.8571,0
E-Learning,7,4,14,9,0,4,7,0.666666667,58,1,0,0.642857143,2,1,0
E-Learning,7,6,13,0,4,2,7,0.166666667,39,1,1,0.342857143,1,0.8571,0
E-Learning,7,8,10,7,6,2,7,0.666666667,42,1,0,0.476190476,2,1,0
E-Learning,7,2,15,3,0,2,7,0.583333333,67,1,0,0.428571429,1,0.8571,1
forrest,7,5,45,21,3,2,7,2,215,0,0,0.30952381,5,1.7143,0
forrest,7,11,26,0,0,11,7,0.583333333,141,0,0,0.485714286,2,1,0
jEdit,7,8,15,1,4,4,7,0.416666667,62,1,0,0.523809524,3,1.2857,0
jEdit,7,16,73,1,1,16,2,2,828,0,0,0.238095238,6,1.5714,0
jEdit,7,7,41,21,3,5,6,2,220,0,0,0.5,1,0.4286,0
jEdit,7,0,48,21,0,0,3,2,333,0,0,0.285714286,3,1.2857,0
jEdit,7,8,31,19,3,5,5,0.833333333,159,0,0,0.208333333,5,1.8571,0
jEdit,7,4,25,19,2,3,4,0.333333333,130,0,1,0.326530612,1,0.5714,0
jEdit,7,8,29,0,2,6,0,0,248,1,0,0.404761905,3,2.2857,0
jEdit,7,9,29,21,5,4,7,1.166666667,113,1,0,0.25,3,1.2857,0
jEdit,7,40,7,21,40,0,7,2,7,0,0,0.523809524,1,1,0
jEdit,7,3,64,5,1,2,5,0.794871795,427,1,0,0.464285714,3,1.2857,0
jEdit,7,16,56,7,6,11,2,0.625,610,1,1,0.314285714,5,1.7143,0
jEdit,7,1,19,1,1,0,6,0.75,437,0.5,0,0.5,6,3,0
jEdit,7,10,29,0,2,9,2,0.621212121,615,0.636363636,2,0.265306122,8,3.5714,0
jEdit,7,8,18,13,7,1,6,0.5,87,1,0,0.166666667,4,1.1429,0
jEdit,7,7,48,13,3,4,6,0.444444444,401,1,2,0.346938776,6,2.5714,0
jEdit,7,11,13,19,9,2,7,0.833333333,102,1,0,0.371428571,3,2,0
jEdit,7,10,23,19,6,4,7,1.083333333,216,1,0,0.285714286,85,25.1429,0
jEdit,7,4,21,15,1,4,4,0.833333333,141,0.5,0,0.458333333,5,1.5714,0
jEdit,7,1,10,0,1,0,7,0.333333333,100,1,0,0.5,2,0.8571,0
jEdit,7,22,18,15,22,3,6,0.5,69,1,1,0.4,1,0.7143,0
jEdit,7,11,31,21,7,4,6,0.833333333,300,0,1,0.457142857,17,3.2857,0
jEdit,7,4,19,5,3,1,6,0.611111111,100,1,0,0.375,2,0.8571,0
jEdit,7,8,19,21,4,4,7,1,70,1,1,0.785714286,4,1.2857,0
jEdit,7,3,18,0,1,2,4,0.619047619,366,1,0,0.428571429,11,4.2857,0
jEdit,7,11,56,13,1,11,1,0.784313725,522,0.941176471,2,0.5,7,2.8571,0
jEdit,7,3,7,21,3,1,7,2,7,0,0,0.857142857,1,1,0
jEdit,7,9,10,0,9,1,2,0.625,64,1,1,0.428571429,2,1.1429,0
jEdit,7,19,8,0,19,0,5,0.583333333,41,1,0,0.5,1,0.7143,0
Berek,7,2,14,3,1,1,7,0.583333333,89,1,0,0.571428571,2,1.2857,0
Berek,7,5,13,21,5,0,7,2,88,0,0,0.428571429,4,2,0
InterCafe,101,25,231,4776,17,23,5,0.973375,3211,0.9875,2,0.109,8,1.6832,1
ant,39,21,94,461,11,11,33,0.786842105,559,1,6,0.153846154,7,1.6923,0
ant,39,25,150,625,8,21,24,0.878718535,1561,0.913043478,1,0.111111111,27,2.2308,1
ant,39,26,154,449,13,16,26,0.878446115,1711,0.714285714,3,0.178947368,13,2.5641,0
Tomcat,39,1,78,0,0,0,35,0.763157895,560,1,1,0.131868132,8,1.8462,1
Tomcat,39,10,194,575,2,0,3,0.883223684,3271,1,3,0.191950464,16,2.6154,1
Tomcat,39,26,118,433,1,0,34,0.868421053,1231,1,4,0.137651822,14,2.7436,0
camel,39,24,76,641,4,24,37,0.904135338,453,1,1,0.155263158,2,0.9744,0
jEdit,39,49,181,469,34,29,26,0.805555556,2302,1,4,0.150641026,17,3.1795,0
jEdit,39,79,244,231,46,48,30,0.702631579,1783,1,8,0.118343195,27,4.0513,1
jEdit,39,33,190,535,9,30,7,0.819078947,2164,0.90625,5,0.14619883,17,2.5641,0
ArcPlatform,38,30,155,485,0,30,34,0.922604423,1564,1,7,0.138314785,7,1.4737,1
ivy,38,21,104,613,4,0,29,0.897683398,839,1,1,0.22556391,18,1.8158,1
ant,38,16,68,601,4,12,13,0.92845787,534,1,1,0.289473684,5,1.3684,0
Tomcat,38,14,144,521,0,0,26,0.895135135,2014,1,3,0.155405405,31,3.5526,0
Tomcat,38,26,113,637,21,0,36,0.848648649,2141,0.2,0,0.135135135,19,3.8158,0
Tomcat,38,5,54,227,1,0,7,0.776216216,3880,0.16,1,0.405405405,95,7.8947,0
Tomcat,38,7,85,0,5,0,36,0.067567568,540,1,2,0.254826255,3,1.7632,0
Tomcat,38,21,104,493,6,0,36,0.930501931,943,1,5,0.117117117,9,1.5526,0
camel,38,21,68,627,3,19,38,0.824324324,326,1,7,0.105263158,2,1.0263,1
camel,38,11,59,581,7,4,36,0.872972973,406,1,2,0.252252252,8,1.2895,1
Berek,38,14,38,703,8,9,38,2,38,0,0,0.242105263,1,1,0
ivy,33,33,45,390,26,7,32,0.9296875,350,0.8125,1,0.163194444,4,1.0303,0
ivy,33,54,277,194,9,48,20,0.75625,2591,1,4,0.10955711,19,4,1
ant,33,15,130,434,2,14,23,0.940848214,1220,0.928571429,2,0.328125,26,2.5152,0
ant,33,70,121,440,54,22,25,0.860119048,1095,0.80952381,7,0.110576923,11,1.9697,0
ant,33,22,135,316,7,15,10,0.940625,1367,0.6,5,0.17630854,10,2.0909,0
Tomcat,33,9,93,378,0,0,26,0.900862069,995,1,2,0.1875,6,1.4848,0
Tomcat,33,5,44,418,0,0,29,0.888392857,434,1,0,0.696969697,28,1.9697,0
Tomcat,33,14,77,488,3,0,17,0.927083333,702,1,0,0.196022727,25,2.8182,0
Tomcat,33,79,44,424,76,0,29,0.9125,392,1,5,0.22265625,6,1.2121,1
Tomcat,33,3,74,0,2,0,26,0.604166667,764,1,1,0.232323232,4,1.6667,0
Tomcat,33,7,78,342,1,0,23,0.8203125,737,1,1,0.552083333,8,1.5455,1
Tomcat,33,9,34,528,9,0,32,1.03125,70,0,0,0.281385281,1,0.9697,0
camel,33,17,33,528,11,6,33,2,33,0,0,0.387205387,1,1,1
camel,33,17,49,424,5,16,27,0.86875,284,1,1,0.137741047,2,1.0909,0
camel,33,16,65,490,4,13,29,0.87890625,352,1,3,0.128205128,4,1.0606,0
Zuzel,33,8,93,330,4,7,2,0.878125,1412,1,3,0.218181818,3,1.5152,1
jEdit,33,47,67,444,41,10,31,0.929166667,529,0.2,0,0.215909091,9,1.8182,0
jEdit,33,21,108,70,13,13,15,0.659375,1485,0.6,7,0.232142857,19,4.0909,0
ivy,32,16,81,406,2,0,27,0.925558313,504,1,0,0.3,1,0.9688,0
ivy,32,33,84,470,17,0,8,0.922580645,670,0.6,0,0.25,5,1.7188,0
ant,32,16,97,362,2,14,32,0.941935484,941,0.76,3,0.201388889,45,2.625,1
ant,32,16,140,400,3,14,23,0.970588235,1196,0.852941176,2,0.218637993,28,2.625,1
Tomcat,32,1,63,478,1,0,29,0.387096774,223,1,0,0.139784946,2,1,0
Tomcat,32,11,85,296,3,0,28,0.666666667,865,1,0,0.193548387,12,1.75,0
Tomcat,32,0,63,0,0,0,32,0,185,1,1,0.3359375,2,1,0
Tomcat,32,2,45,426,1,0,28,0.290322581,265,1,1,0.167155425,2,1.125,0
